budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
1000,0.19124944684169679,0.03774551177241161,3,False,200,0.002402590587735176,0.5068076252937317,1.5593087673187256,1.297318696975708,1.2650256156921387,1.019266128540039,1.340681552886963,1.1551734285603743e-05,2.1287842177704674,0.7164303367057223,0.035821516835286116,1011,8000,0.0023710332976046937,20,1000,0,0.006103496489815737,1.0461497506563806,0.3260965894378211,ExcitableCell,False,0.2865721346822889,8.0,12.61
1000,0.19124944684169679,0.06516646254840601,3,False,200,0.0032640062272548676,0.3917061388492584,1.4161555767059326,1.3561367988586426,1.4148977994918823,1.3014304637908936,1.2900776863098145,1.2049553544784431e-05,2.1287842177704674,0.7164303367057223,0.035821516835286116,1011,8000,0.0032215540203241536,20,1000,1,0.010072885181225233,1.1479969720413876,0.3228928985888377,ExcitableCell,False,0.3940366851881473,11.0,12.0
1000,0.19124944684169679,0.12028664054092719,3,False,200,0.0027274470776319504,0.5095198154449463,1.6497795581817627,1.7080073356628418,1.406777262687683,1.6491925716400146,1.6635932922363281,9.689927035651636e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,1011,8000,0.0026895186313240452,20,1000,2,0.007727996145199318,1.187041204280987,0.33130437585492156,ExcitableCell,False,0.32239365151757504,9.0,12.41
3000,0.19124944684169679,2.751045384550521,3,False,200,0.002679579658433795,0.38782796263694763,4.439812183380127,112.19337463378906,11.930564880371094,1.5779832601547241,45.76411437988281,7.235137665702495e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,3012,8000,0.0026443327617642434,20,1000,0,0.007420558427666379,1.66935402708191,0.9187262340566198,ExcitableCell,False,0.3940366851881473,11.0,13.43
3000,0.19124944684169679,0.05949109602107164,3,False,200,0.0028484081849455833,0.5518117547035217,1.5214755535125732,2.556583881378174,1.949159026145935,1.2666192054748535,2.100059747695923,9.934343524946599e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,3012,8000,0.002810782078643205,20,1000,1,0.005228198092373931,1.144879420318219,0.3302600226683728,ExcitableCell,False,0.32239365151757504,9.0,13.18
3000,0.19124944684169679,0.017756966286600652,3,False,200,0.001839591539464891,0.22321289777755737,1.3414307832717896,1.4773920774459839,1.2529549598693848,1.0360524654388428,1.034951090812683,4.925931232719449e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,3012,8000,0.0018156886705767397,20,1000,2,0.00870996848313847,1.0693871358555922,0.32396652154190475,ExcitableCell,False,0.3940366851881473,11.0,13.21
10000,0.19124944684169679,0.019835488163296656,3,False,200,0.0019341290462762117,0.36416321992874146,1.1476061344146729,1.5812146663665771,1.4253345727920532,1.027078628540039,1.5697259902954102,4.595421349222306e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,9987,8000,0.0019087786982689965,20,1000,0,0.005766204485315168,1.0686347050863012,0.3194052945702069,ExcitableCell,False,0.4298582020234334,12.0,15.75
10000,0.19124944684169679,0.10281576614730241,3,False,200,0.0020751268602907658,0.27794647216796875,1.2463979721069336,1.3927018642425537,1.350716471672058,1.041540503501892,1.255893349647522,3.0879573423590047e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,9987,8000,0.002047344870515646,20,1000,1,0.006689779444395398,1.1222804224328593,0.3285307362844751,ExcitableCell,False,0.3940366851881473,11.0,15.81
10000,0.19124944684169679,0.016137019799445044,3,False,200,0.0019189203158020973,0.2952026128768921,1.371788740158081,1.4550906419754028,1.2688862085342407,1.1366075277328491,1.2911194562911987,3.7020411673438503e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,9987,8000,0.0018936410831542664,20,1000,2,0.00744218311446026,1.0257890707915722,0.3168661475223296,ExcitableCell,False,0.4298582020234334,12.0,16.14
32000,0.19124944684169679,0.013394820968047977,3,False,200,0.0014494973002001643,0.14841072261333466,1.1966866254806519,1.689239740371704,1.0870667695999146,0.9545999765396118,1.2691093683242798,2.40928030507348e-06,2.1287842177704674,0.7164303367057223,0.035821516835286116,32028,8000,0.0014305253114027462,20,1000,0,0.005735151088673975,1.0223248921775514,0.3285773952627589,ExcitableCell,False,0.5373227525292917,15.0,22.95
