density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,max_deviation_ratio,n_params,n_train,noise,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
2.875310213367404,3,False,0.23226198554039001,0.3027777671813965,1.0936834812164307,nan,1.2712795734405518,0.8825720548629761,nan,0.06888740545511246,0.2541443669572464,0.005935795834653447,0.4435924291610718,9987,8000,0.2,0.2373171350896612,0.3522362247217952,1.233850198377004,0.07716534585049481,13.0,0.6035990379971654,1.1061807289012398,0.029678979173267235,5.0,200,2,0.3847448224734191,1.0493066431001195,1.0908723768468478,RabinovichFabrikant,False,0.1009085291891086,17.0,17.29
0.804518534898191,4,False,0.2475442886352539,0.3793152868747711,1.2596704959869385,nan,1.2796807289123535,0.9054885506629944,nan,0.06665413057804108,0.29554197767663787,0.017800720655446727,0.5008120536804199,9979,8000,0.2,0.24854217416956745,0.4438314313737474,1.2819720902991174,0.035601441310893454,2.0,0.7574279008289004,1.349474687035483,0.05340216196634018,3.0,200,0,0.46346893064887196,1.1522814685172003,1.1390284512160038,NuclearQuadrupole,False,0.195807927209914,11.0,17.86
0.5040116322975623,4,False,0.24603857100009918,0.3729940950870514,1.3994925022125244,nan,1.286800503730774,0.9891418814659119,nan,0.06693963766098023,0.29554197767663787,0.017800720655446727,0.47168776392936707,9979,8000,0.2,0.24698379096024445,0.4438314313737474,1.2819720902991174,0.035601441310893454,2.0,0.7574279008289004,1.349474687035483,0.05340216196634018,3.0,200,1,0.45738072410826414,1.1951490819531014,1.1359560398212565,NuclearQuadrupole,False,0.23140936852080746,13.0,17.36
1.251642785450628,4,False,0.24647347629070282,0.36588215827941895,1.2516989707946777,nan,1.4005848169326782,0.9553241729736328,nan,0.06690065747499466,0.29554197767663787,0.017800720655446727,0.4766840636730194,9979,8000,0.2,0.24751950518747837,0.4438314313737474,1.2819720902991174,0.035601441310893454,2.0,0.7574279008289004,1.349474687035483,0.05340216196634018,3.0,200,2,0.4595346538975754,1.1868172889293946,0.9850652088908872,NuclearQuadrupole,False,0.24921008917625417,14.0,17.45
1.864890084995114,4,False,0.25668925046920776,0.4340883195400238,0.9364055395126343,nan,1.1514161825180054,0.8871632814407349,nan,0.06933779042959214,0.38695361636760767,0.003314051592378734,0.3173598349094391,9979,8000,0.2,0.2556154970002822,0.4049376431308337,1.219367143268425,0.0198843095542724,5.999999999999999,0.7069011826684187,1.4023813463559969,0.0099421547771362,2.9999999999999996,200,0,0.45652199284192996,1.0947329099522178,0.9897559933807146,HyperJha,False,0.02651241273902987,8.0,18.26
1.8767404216719765,4,False,0.2552468776702881,0.4410431683063507,0.953582227230072,nan,1.1597336530685425,0.9197678565979004,nan,0.069359015583992,0.38695361636760767,0.003314051592378734,0.31661257147789,9979,8000,0.2,0.2541809565265392,0.4049376431308337,1.219367143268425,0.0198843095542724,5.999999999999999,0.7069011826684187,1.4023813463559969,0.0099421547771362,2.9999999999999996,200,1,0.45632432732133343,1.1167129671040066,0.8928133595996632,HyperJha,False,0.02651241273902987,8.0,19.17
1.8655028468757946,4,False,0.2547454535961151,0.43511101603507996,0.8785699605941772,nan,1.1328446865081787,0.8067384362220764,nan,0.06943745696544647,0.38695361636760767,0.003314051592378734,0.31817102432250977,9979,8000,0.2,0.25372318509292374,0.4049376431308337,1.219367143268425,0.0198843095542724,5.999999999999999,0.7069011826684187,1.4023813463559969,0.0099421547771362,2.9999999999999996,200,2,0.45575324243117954,1.033393912167353,1.242693233203576,HyperJha,False,0.02651241273902987,8.0,18.0
3.454528280452017,3,False,0.22860153019428253,0.41597118973731995,1.4290217161178589,nan,1.4076037406921387,1.2604384422302246,nan,0.06464502167701722,0.48083152954373326,0.003154927997948251,0.4220845699310303,9987,8000,0.2,0.2302068343475902,0.35676733831936397,0.7985102989689326,0.044168991971275516,14.0,0.7516427486034044,1.1827176318005128,0.012619711991793004,4.0,200,0,0.4311703166490756,1.0854245830463922,1.2390725362414454,CaTwoPlusQuasiperiodic,False,0.02839435198153426,9.0,17.1
2.91739349159217,3,False,0.22972260415554047,0.4261705279350281,1.4505771398544312,nan,1.3810306787490845,1.2569465637207031,nan,0.06501673600077629,0.48083152954373326,0.003154927997948251,0.4274202883243561,9987,8000,0.2,0.23133096885265728,0.35676733831936397,0.7985102989689326,0.044168991971275516,14.0,0.7516427486034044,1.1827176318005128,0.012619711991793004,4.0,200,1,0.43679042126312395,1.1046586004275574,1.2531518886744095,CaTwoPlusQuasiperiodic,False,0.02839435198153426,9.0,17.08
3.524205870234283,3,False,0.2308434098958969,0.4268230199813843,1.4829334020614624,nan,1.4677375555038452,1.2972584962844849,nan,0.0649077280163765,0.48083152954373326,0.003154927997948251,0.4171586334705353,9987,8000,0.2,0.2324620425043228,0.35676733831936397,0.7985102989689326,0.044168991971275516,14.0,0.7516427486034044,1.1827176318005128,0.012619711991793004,4.0,200,2,0.43425237886588564,1.089957892233394,1.3025535543501043,CaTwoPlusQuasiperiodic,False,0.02839435198153426,9.0,17.17
