budget,corr_dim_pub,density_kl,dim,diverged,epochs,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,pts_per_period,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
46000,1.796820702938341,4.505911001797278,3,False,200,0.006426852196455002,1.034040093421936,20.846704483032227,245.13153076171875,43.223567962646484,9.302523612976074,116.51480102539062,3.469915744790342e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,46212,2000,0.006468687765186239,20,1000,2,0.012369106959059137,1.934335389995682,2.551429471192792,Rossler,False,0.3114358732387442,7.0,6.55
100000,1.796820702938341,3.075882767668556,3,False,200,0.005051202606409788,0.539106011390686,12.839045524597168,308.73712158203125,42.00419998168945,3.816678762435913,138.57373046875,3.0001167324371636e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,99843,2000,0.005076042701952229,20,1000,0,0.011298845709805543,1.9008145031481793,2.6183312491751893,Rossler,False,0.3114358732387442,7.0,9.87
100000,1.796820702938341,3.5810819916758834,3,False,200,0.00536423921585083,0.32464396953582764,8.412606239318848,251.50021362304688,32.706214904785156,1.915771484375,113.30108642578125,3.1235892558470366e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,99843,2000,0.00541348158642882,20,1000,1,0.01208270322520659,1.8400820794978001,2.479755494077856,Rossler,False,0.3114358732387442,7.0,9.5
100000,1.796820702938341,4.83178658949254,3,False,200,0.00569181190803647,0.9791015386581421,27.42415428161621,376.5933532714844,63.0467414855957,10.638422012329102,177.24945068359375,2.8406324781826696e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,99843,2000,0.005725564917068018,20,1000,2,0.010102783900172205,1.9171351132362742,2.6334030596915223,Rossler,False,0.35592671227285055,8.0,9.91
1000,1.796820702938341,1.1851232882329688,3,False,200,0.004342227708548307,0.08030968904495239,25.81243896484375,615.3621826171875,74.13680267333984,7.715856552124023,258.72503662109375,2.025624132511439e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,1011,8000,0.004370707533397757,20,1000,0,0.010442909486368964,1.6867716414858953,2.6110750119416304,Rossler,False,0.7118534245457011,16.0,12.02
1000,1.796820702938341,2.408098413567257,3,False,200,0.00462985597550869,0.17915910482406616,27.475236892700195,624.3517456054688,83.78269958496094,6.180846214294434,280.089599609375,2.3932883137604222e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,1011,8000,0.004674848994847099,20,1000,1,0.009602255609563695,1.8894793170770146,2.6643527517954677,Rossler,False,0.7118534245457011,16.0,11.56
1000,1.796820702938341,2.3531409156322645,3,False,200,0.0052809263579547405,0.28384459018707275,13.212288856506348,300.1793518066406,40.46282958984375,3.7109241485595703,135.41163635253906,2.2546615611645394e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,1011,8000,0.005327214943101348,20,1000,2,0.010328012341869317,1.793916299702374,2.228417825220013,Rossler,False,0.3114358732387442,7.0,11.67
2200,1.796820702938341,0.6413145555197162,3,False,200,0.004688459448516369,0.0801444873213768,21.035396575927734,492.6694030761719,58.741600036621094,5.006659984588623,209.53427124023438,1.8498112644010688e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,2196,8000,0.004736596913770029,20,1000,0,0.007690694909837162,1.7146788575911256,2.5105604052668995,Rossler,False,1.0232892977844454,23.000000000000004,13.88
2200,1.796820702938341,3.583787279738676,3,False,200,0.003987031057476997,0.9299072623252869,21.91150665283203,295.5777282714844,51.74009323120117,9.06200122833252,145.79977416992188,1.4081824527238496e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,2196,8000,0.004023647139793583,20,1000,1,0.00890521839845474,1.8720434023497479,2.3854936127443738,Rossler,False,0.2669450342046379,5.999999999999999,13.49
2200,1.796820702938341,0.0533164477529973,3,False,200,0.0036432829219847918,0.02088388428092003,0.2641913890838623,0.8103805780410767,0.6986598372459412,0.0765249952673912,0.8699730634689331,1.317975034180563e-05,2.0146095059018845,0.15059688939547888,0.04449083903410632,2196,8000,0.00367465782612456,20,1000,2,0.008345271516335252,0.5495216771688695,0.5232208658845318,Rossler,False,4.493574742444738,101.0,12.72
