density_kl,dim,diverged,err_h1,err_h10,err_h100,err_h1000,err_h200,err_h50,err_h500,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,rollout_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_censored,vpt_lyap,vpt_steps,wall_s
0.0023177977829435033,4,False,0.0003946844080928713,0.0033929150085896254,0.015307764522731304,nan,0.02657213807106018,0.010543185286223888,nan,1.3604168611891508e-07,0.03551120315239528,0.0022620636408075797,9979,8000,0.00039811828883166473,0.015971908299716342,0.034474295665712355,0.45241272816151595,200.0,0.6184583971604731,0.8162751486103171,0.013572381844845478,6.0,200,0,0.0010401963379546497,0.042448065081502964,0.2375169853424612,HenonHeiles,True,0.45241272816151595,200.0,14.36
0.03275761538739261,4,False,0.0004023717192467302,0.003420668886974454,0.017523828893899918,nan,0.0438702367246151,0.009489314630627632,nan,1.4344597730087115e-07,0.03551120315239528,0.0022620636408075797,9979,8000,0.00040479424114720186,0.015971908299716342,0.034474295665712355,0.45241272816151595,200.0,0.6184583971604731,0.8162751486103171,0.013572381844845478,6.0,200,1,0.0010196421127334038,0.04889276293870081,1.0462226372598598,HenonHeiles,True,0.45241272816151595,200.0,14.47
0.005174582903982334,4,False,0.0003700174856930971,0.0031357770785689354,0.013208070769906044,nan,0.026209015399217606,0.009281116537749767,nan,1.2578179018873926e-07,0.03551120315239528,0.0022620636408075797,9979,8000,0.00037194467960678526,0.015971908299716342,0.034474295665712355,0.45241272816151595,200.0,0.6184583971604731,0.8162751486103171,0.013572381844845478,6.0,200,2,0.0010020328605631792,0.03878031467022277,0.29921880052475447,HenonHeiles,True,0.45241272816151595,200.0,14.81
0.004778643105932832,4,False,0.000325217901263386,0.002763098804280162,0.010553158819675446,nan,0.02106085605919361,0.007262063678354025,nan,1.0212257041075645e-07,0.03551120315239528,0.0022620636408075797,9979,8000,0.00032742564146258666,0.015971908299716342,0.034474295665712355,0.45241272816151595,200.0,0.6184583971604731,0.8162751486103171,0.013572381844845478,6.0,200,3,0.0010000277610499703,0.03255473248468133,0.2707116378805069,HenonHeiles,True,0.45241272816151595,200.0,14.61
0.03605001390157953,4,False,0.00042160580051131546,0.0032366218511015177,0.017173457890748978,nan,0.03854766860604286,0.009807120077311993,nan,1.5288690690340446e-07,0.03551120315239528,0.0022620636408075797,9979,8000,0.0004261002336026675,0.015971908299716342,0.034474295665712355,0.45241272816151595,200.0,0.6184583971604731,0.8162751486103171,0.013572381844845478,6.0,200,4,0.0011728417885919233,0.05053961318482127,0.7770866800721574,HenonHeiles,True,0.45241272816151595,200.0,15.58
0.04138210357900098,3,False,0.0011836891062557697,0.012968725524842739,0.7515908479690552,nan,0.8520237803459167,0.4363293945789337,nan,2.6173053611273643e-06,0.09354106442670211,0.009254204585862494,9987,8000,0.0012469077636997736,0.054079472656817715,0.7517086760877632,0.1665756825455249,18.0,0.8621243411012973,1.325482927074261,0.03701681834344998,4.0,200,0,0.0031433968732344207,0.3645191102173597,0.39559432148502416,Finance,False,0.3238971605051873,35.0,14.14
0.01892535210647778,3,False,0.0011609659995883703,0.012318500317633152,0.6493511199951172,nan,0.7136807441711426,0.26787063479423523,nan,2.4288022605105653e-06,0.09354106442670211,0.009254204585862494,9987,8000,0.0012599889846057633,0.054079472656817715,0.7517086760877632,0.1665756825455249,18.0,0.8621243411012973,1.325482927074261,0.03701681834344998,4.0,200,1,0.0036030284660492646,0.2567982893028876,0.7122193583580462,Finance,False,0.3053887513334623,33.0,14.25
0.03331727667708966,3,False,0.0012679005740210414,0.01342853531241417,0.8061752319335938,nan,0.717467725276947,0.39285600185394287,nan,2.564685675679357e-06,0.09354106442670211,0.009254204585862494,9987,8000,0.0013583855172061828,0.054079472656817715,0.7517086760877632,0.1665756825455249,18.0,0.8621243411012973,1.325482927074261,0.03701681834344998,4.0,200,2,0.0050395167192618445,0.3376435864903796,0.7411192586417555,Finance,False,0.2868803421617373,30.999999999999996,14.04
0.05660065313259971,3,False,0.001111319987103343,0.009789559058845043,0.5223703384399414,nan,0.5462391376495361,0.47571486234664917,nan,2.1981445961500868e-06,0.09354106442670211,0.009254204585862494,9987,8000,0.0011852924596217449,0.054079472656817715,0.7517086760877632,0.1665756825455249,18.0,0.8621243411012973,1.325482927074261,0.03701681834344998,4.0,200,3,0.0038981784759272776,0.2373427308558521,0.5460299860035555,Finance,False,0.34240556967691227,37.0,14.2
0.006306514447288615,3,False,0.0010599843226373196,0.011236426420509815,0.6307018399238586,nan,0.9483916759490967,0.349019318819046,nan,2.0445400077733212e-06,0.09354106442670211,0.009254204585862494,9987,8000,0.001135326592845455,0.054079472656817715,0.7517086760877632,0.1665756825455249,18.0,0.8621243411012973,1.325482927074261,0.03701681834344998,4.0,200,4,0.002399169283804021,0.36065638744996625,0.6684715416981556,Finance,False,0.3146429559193248,34.0,14.33
