best_steps,combo,cond_frac,cond_mode,dataset,err_both,err_global_only,err_local_only,global,global_lift,local,local_lift,modality,n_params,ordered,scale,seed,train_loss,train_s
16,depthwise+tokenmix,0.3,random,digits_8x8,0.5554140434786106,0.852194851422432,0.6567328069109144,tokenmix,1.182420240578965,depthwise,1.5343415627106856,image,12983,True,1.4687,1,0.014521776867861097,149.7
16,depthwise+tokenmix,0.3,block,digits_8x8,0.7740094167921575,0.9447184882408606,0.9195295382931794,tokenmix,1.188008205512696,depthwise,1.2205516725574195,image,12983,True,1.4687,1,0.014521776867861097,149.7
16,depthwise+tokenmix,0.6,random,digits_8x8,0.6334484560003873,0.8676077630614413,0.8115896156570412,tokenmix,1.2812243963485879,depthwise,1.3696580279625952,image,12983,True,1.4687,1,0.014521776867861097,149.7
16,gru+none,0.3,random,digits_8x8,0.5277043931149947,nan,0.5277043931149947,none,1.0,gru,nan,image,13088,True,1.8375,1,0.013142634056169878,136.6
8,gru+none,0.3,block,digits_8x8,0.820685377838138,nan,0.820685377838138,none,1.0,gru,nan,image,13088,True,1.8375,1,0.013142634056169878,136.6
8,gru+none,0.6,random,digits_8x8,0.6734054039667096,nan,0.6734054039667096,none,1.0,gru,nan,image,13088,True,1.8375,1,0.013142634056169878,136.6
16,gru+pooled,0.3,random,digits_8x8,0.5449733113414342,1.0097624084099277,0.7317147472615135,pooled,1.3426616166953593,gru,1.8528657961697796,image,12961,True,0.9625,1,0.01431853167543357,143.7
8,gru+pooled,0.3,block,digits_8x8,0.827378392048416,1.054926421092065,0.8741944132462909,pooled,1.056583567624927,gru,1.2750229293277622,image,12961,True,0.9625,1,0.01431853167543357,143.7
8,gru+pooled,0.6,random,digits_8x8,0.677705729771342,1.012348896149645,0.8040159870603937,pooled,1.1863792081729465,gru,1.4937883091105215,image,12961,True,0.9625,1,0.01431853167543357,143.7
16,gru+attention,0.3,random,digits_8x8,0.5381031263400916,0.8410071378080618,0.5648374052197673,attention,1.0496824448159388,gru,1.5629107073362905,image,12900,True,0.8625,1,0.013872149654410103,176.5
8,gru+attention,0.3,block,digits_8x8,0.8066365535666162,0.9904730021105628,0.8450226972897614,attention,1.047587905052675,gru,1.2279049315718424,image,12900,True,0.8625,1,0.013872149654410103,176.5
16,gru+attention,0.6,random,digits_8x8,0.6502267737892479,0.8599440313900887,0.7875235659007193,attention,1.2111521666685048,gru,1.3225294098222025,image,12900,True,0.8625,1,0.013872149654410103,176.5
8,gru+spectral,0.3,random,digits_8x8,0.5646228168588209,1.0103414698319635,0.5975721364374377,spectral,1.058356337354421,gru,1.7894095662885525,image,12989,True,0.8125,1,0.014513424555347725,145.0
8,gru+spectral,0.3,block,digits_8x8,0.8297364693838951,1.0865291019634138,0.8659006377626253,spectral,1.0435851257756372,gru,1.3094869781609035,image,12989,True,0.8125,1,0.014513424555347725,145.0
8,gru+spectral,0.6,random,digits_8x8,0.6936317258738686,1.0096045130932279,0.769961882179201,spectral,1.110044211442561,gru,1.4555339316714249,image,12989,True,0.8125,1,0.014513424555347725,145.0
16,gru+tokenmix,0.3,random,digits_8x8,0.5342461857803732,0.9386067664234636,0.5542468085092529,tokenmix,1.0374370903550107,gru,1.7568806131061865,image,12955,True,1.2812,1,0.013148502870039507,157.3
16,gru+tokenmix,0.3,block,digits_8x8,0.7762645918682348,0.9802546560376406,0.8874455518420078,tokenmix,1.1432255974811294,gru,1.2627841927949635,image,12955,True,1.2812,1,0.013148502870039507,157.3
16,gru+tokenmix,0.6,random,digits_8x8,0.6224211560826508,0.9476440580724295,0.794027193940164,tokenmix,1.2757072701987748,gru,1.52251260872404,image,12955,True,1.2812,1,0.013148502870039507,157.3
16,fixed+none,0.3,random,cml_lattice__shuffled,1.0064475733608904,nan,1.0064475733608904,none,1.0,fixed,nan,chaos,12983,False,1.5729,1,0.014362308450720528,86.1
16,fixed+none,0.3,block,cml_lattice__shuffled,1.0036826380956043,nan,1.0036826380956043,none,1.0,fixed,nan,chaos,12983,False,1.5729,1,0.014362308450720528,86.1
16,fixed+none,0.6,random,cml_lattice__shuffled,1.0004914178206747,nan,1.0004914178206747,none,1.0,fixed,nan,chaos,12983,False,1.5729,1,0.014362308450720528,86.1
16,fixed+pooled,0.3,random,cml_lattice__shuffled,1.0067615904786649,1.0685149912063487,1.0145084875825674,pooled,1.0076948675606696,fixed,1.0613386538697043,chaos,12922,False,1.0104,1,0.014366063458675688,93.4
16,fixed+pooled,0.3,block,cml_lattice__shuffled,1.0039573655702836,1.062260221612048,1.0135321529446495,pooled,1.009537045797684,fixed,1.0580730397935239,chaos,12922,False,1.0104,1,0.014366063458675688,93.4
16,fixed+pooled,0.6,random,cml_lattice__shuffled,1.0006703676549815,1.0644426094240615,1.0098101845278928,pooled,1.0091336939399236,fixed,1.0637295195604992,chaos,12922,False,1.0104,1,0.014366063458675688,93.4
16,fixed+attention,0.3,random,cml_lattice__shuffled,1.0062654762839491,1.0729594129680562,1.013732664030526,attention,1.0074206935670222,fixed,1.0662786692537658,chaos,12986,False,0.9687,1,0.014366052494469013,109.9
16,fixed+attention,0.3,block,cml_lattice__shuffled,1.004003640533284,1.0674003928064575,1.0111903607728203,attention,1.007158061932643,fixed,1.063143946609098,chaos,12986,False,0.9687,1,0.014366052494469013,109.9
16,fixed+attention,0.6,random,cml_lattice__shuffled,1.0005514022432465,1.0679769659105594,1.0083425450407066,attention,1.0077868491113924,fixed,1.0673884055493241,chaos,12986,False,0.9687,1,0.014366052494469013,109.9
