best_steps,combo,cond_frac,cond_mode,dataset,err_both,err_global_only,err_local_only,global,global_lift,local,local_lift,modality,n_params,ordered,scale,seed,train_loss,train_s
8,graph+pooled,0.3,block,digits_8x8,0.7771046516171208,1.1178839239333485,0.9094465844051239,pooled,1.1703013004910026,graph,1.438524298634786,image,13131,True,1.0547,0,0.013249589553610846,219.9
8,graph+pooled,0.6,random,digits_8x8,0.6628192115555996,1.0188526276816348,0.8969736159486932,pooled,1.3532703945673907,graph,1.5371501156257144,image,13131,True,1.0547,0,0.013249589553610846,219.9
8,graph+attention,0.3,random,digits_8x8,0.5472299298989266,1.0359335003978876,0.5660326744945665,attention,1.0343598614920657,graph,1.8930497836425442,image,14030,True,0.9844,0,0.013972844886170193,193.6
8,graph+attention,0.3,block,digits_8x8,0.7790291435571776,1.0513813299440247,0.8259016667704505,attention,1.060167868687486,graph,1.349604618311507,image,14030,True,0.9844,0,0.013972844886170193,193.6
8,graph+attention,0.6,random,digits_8x8,0.6643422371636825,1.0351835412033246,0.6902988803672864,attention,1.0390711921530418,graph,1.5582082295759154,image,14030,True,0.9844,0,0.013972844886170193,193.6
16,graph+spectral,0.3,random,digits_8x8,0.528397993709898,1.0933768681086313,0.6766487053496023,spectral,1.2805663787608874,graph,2.0692297872518397,image,12910,True,0.8984,0,0.013848783448338509,172.3
8,graph+spectral,0.3,block,digits_8x8,0.7965944211798596,1.0846079518396503,0.8257121499364918,spectral,1.0365527650990891,graph,1.3615560478482958,image,12910,True,0.8984,0,0.013848783448338509,172.3
8,graph+spectral,0.6,random,digits_8x8,0.6833479455026988,1.013347186389143,0.7029104541787052,spectral,1.0286274493173684,graph,1.482915391870657,image,12910,True,0.8984,0,0.013848783448338509,172.3
16,graph+tokenmix,0.3,random,digits_8x8,0.5044366776122501,0.9434509227567754,0.519983775299288,tokenmix,1.0308207122460444,graph,1.8703059563840567,image,13080,True,1.3594,0,0.01280859083106572,173.6
8,graph+tokenmix,0.3,block,digits_8x8,0.7685711200392719,0.9550410275094394,0.831056891026187,tokenmix,1.0813012216536606,graph,1.2426189361117803,image,13080,True,1.3594,0,0.01280859083106572,173.6
16,graph+tokenmix,0.6,random,digits_8x8,0.6242399425084887,0.9176933117495417,0.7469960880941717,tokenmix,1.196648976181164,graph,1.4700970720678652,image,13080,True,1.3594,0,0.01280859083106572,173.6
16,depthwise+none,0.3,random,digits_8x8,0.5606774686533659,nan,0.5606774686533659,none,1.0,depthwise,nan,image,12968,True,2.3828,0,0.016385579397055237,145.8
16,depthwise+none,0.3,block,digits_8x8,0.7847252360569912,nan,0.7847252360569912,none,1.0,depthwise,nan,image,12968,True,2.3828,0,0.016385579397055237,145.8
16,depthwise+none,0.6,random,digits_8x8,0.6578463588431162,nan,0.6578463588431162,none,1.0,depthwise,nan,image,12968,True,2.3828,0,0.016385579397055237,145.8
16,depthwise+pooled,0.3,random,digits_8x8,0.5788660786551071,1.0380544406190684,0.7160373577040177,pooled,1.2369654814937572,depthwise,1.7932549149032955,image,13057,True,1.0547,0,0.01726972290568731,129.6
16,depthwise+pooled,0.3,block,digits_8x8,0.7925563442384186,1.0490485345301972,0.9516783834318517,pooled,1.2007706333438493,depthwise,1.323626442657836,image,13057,True,1.0547,0,0.01726972290568731,129.6
16,depthwise+pooled,0.6,random,digits_8x8,0.6698813429338772,1.0264237205378854,1.0188864198639238,pooled,1.5209953682267223,depthwise,1.5322470634014984,image,13057,True,1.0547,0,0.01726972290568731,129.6
16,depthwise+attention,0.3,random,digits_8x8,0.5684025186860587,1.6658764051580992,0.5808630926625855,attention,1.021922094936052,depthwise,2.9308040523975927,image,14110,True,0.9844,0,0.016188061542131683,147.3
16,depthwise+attention,0.3,block,digits_8x8,0.7911809134266448,1.522785290418982,0.8275174759285913,attention,1.0459269958176456,depthwise,1.924699224383108,image,14110,True,0.9844,0,0.016188061542131683,147.3
16,depthwise+attention,0.6,random,digits_8x8,0.6680557339834092,1.5555242445649624,0.7365844828657011,attention,1.102579388808889,depthwise,2.328434837749021,image,14110,True,0.9844,0,0.016188061542131683,147.3
8,depthwise+spectral,0.3,random,digits_8x8,0.5761540735545749,1.073832009212261,0.5920772503497775,spectral,1.027637011567001,depthwise,1.8637931388513296,image,13102,True,0.8672,0,0.01591001014987176,116.9
8,depthwise+spectral,0.3,block,digits_8x8,0.8143321689835231,1.0527931779482882,0.840310826047989,spectral,1.031901793953312,depthwise,1.2928301472633952,image,13102,True,0.8672,0,0.01591001014987176,116.9
8,depthwise+spectral,0.6,random,digits_8x8,0.734244446371825,1.0766387218684264,0.7988347608418185,spectral,1.0879684072370697,depthwise,1.466321913891891,image,13102,True,0.8672,0,0.01591001014987176,116.9
16,depthwise+tokenmix,0.3,random,digits_8x8,0.5417254522860647,0.8697558746897238,0.608794090818278,tokenmix,1.1238055886966094,depthwise,1.605528909559964,image,12983,True,1.4687,0,0.015460856724530458,150.0
8,depthwise+tokenmix,0.3,block,digits_8x8,0.7603719604330135,0.9291296088822558,0.8909625087546945,tokenmix,1.1717456128278492,depthwise,1.2219409147506426,image,12983,True,1.4687,0,0.015460856724530458,150.0
16,depthwise+tokenmix,0.6,random,digits_8x8,0.6216528900038726,0.8867573354648555,0.760529200418897,tokenmix,1.2233984795183037,depthwise,1.4264509177449998,image,12983,True,1.4687,0,0.015460856724530458,150.0
16,gru+none,0.3,random,digits_8x8,0.5420334366381231,nan,0.5420334366381231,none,1.0,gru,nan,image,13088,True,1.8375,0,0.014412958936935122,135.0
8,gru+none,0.3,block,digits_8x8,0.8186246897869497,nan,0.8186246897869497,none,1.0,gru,nan,image,13088,True,1.8375,0,0.014412958936935122,135.0
8,gru+none,0.6,random,digits_8x8,0.6954703874317185,nan,0.6954703874317185,none,1.0,gru,nan,image,13088,True,1.8375,0,0.014412958936935122,135.0
8,gru+pooled,0.3,random,digits_8x8,0.5574044358584954,1.0183702959095724,0.5665960546146952,pooled,1.0164900351789328,gru,1.8269863502989763,image,12961,True,0.9625,0,0.015070193701169708,143.0
8,gru+pooled,0.3,block,digits_8x8,0.8228000646036022,1.1045362139426023,0.8655322659139114,pooled,1.0519350971744226,gru,1.3424114331769421,image,12961,True,0.9625,0,0.015070193701169708,143.0
16,gru+pooled,0.6,random,digits_8x8,0.7028688431574224,1.1372183382906376,0.7869735262905048,pooled,1.1196591426008697,gru,1.61796663682236,image,12961,True,0.9625,0,0.015070193701169708,143.0
16,gru+attention,0.3,random,digits_8x8,0.5393742729255713,0.8815538161885331,0.6067319285411591,attention,1.1248811057491475,gru,1.6344009353782796,image,12900,True,0.8625,0,0.014892195182090456,177.7
8,gru+attention,0.3,block,digits_8x8,0.8079794527382124,1.043820180352744,0.8976910257834585,attention,1.1110319980801702,gru,1.2918895113177398,image,12900,True,0.8625,0,0.014892195182090456,177.7
16,gru+attention,0.6,random,digits_8x8,0.6713498159766754,0.9055483408975836,0.9298424906840076,attention,1.385034252718575,gru,1.3488472318715061,image,12900,True,0.8625,0,0.014892195182090456,177.7
16,gru+spectral,0.3,random,digits_8x8,0.5584946697671204,1.0958889860041092,0.6151971299772204,spectral,1.1015273077426928,gru,1.962219239193581,image,12989,True,0.8125,0,0.015564066865904764,145.0
16,gru+spectral,0.3,block,digits_8x8,0.8361565407736544,1.2547260046402002,0.881256895690635,spectral,1.0539376931444577,gru,1.5005874420108753,image,12989,True,0.8125,0,0.015564066865904764,145.0
16,gru+spectral,0.6,random,digits_8x8,0.7261595800687497,1.08577206820948,0.8324693500429737,spectral,1.146400010262426,gru,1.4952251516211956,image,12989,True,0.8125,0,0.015564066865904764,145.0
16,gru+tokenmix,0.3,random,digits_8x8,0.5183471496309664,0.9513600968091102,0.5485134385227479,tokenmix,1.0581970768301865,gru,1.8353724863470828,image,12955,True,1.2812,0,0.014122267042032698,159.3
8,gru+tokenmix,0.3,block,digits_8x8,0.7835621304898691,0.9341336024742897,0.8774085437941028,tokenmix,1.1197689495861198,gru,1.192162773219127,image,12955,True,1.2812,0,0.014122267042032698,159.3
16,gru+tokenmix,0.6,random,digits_8x8,0.6203737892730378,0.9595688007117643,0.8137155362088898,tokenmix,1.3116536357256687,gru,1.5467590947647865,image,12955,True,1.2812,0,0.014122267042032698,159.3
16,fixed+none,0.3,random,cml_lattice__shuffled,0.9966987079149686,nan,0.9966987079149686,none,1.0,fixed,nan,chaos,12983,False,1.5729,0,0.014498149425807324,85.0
16,fixed+none,0.3,block,cml_lattice__shuffled,0.9908366884793975,nan,0.9908366884793975,none,1.0,fixed,nan,chaos,12983,False,1.5729,0,0.014498149425807324,85.0
16,fixed+none,0.6,random,cml_lattice__shuffled,0.9994337228952832,nan,0.9994337228952832,none,1.0,fixed,nan,chaos,12983,False,1.5729,0,0.014498149425807324,85.0
16,fixed+pooled,0.3,random,cml_lattice__shuffled,0.9968323745616796,1.031000641604132,1.0181326387470817,pooled,1.021367949846902,fixed,1.0342768432430545,chaos,12922,False,1.0104,0,0.014498857738958164,94.6
16,fixed+pooled,0.3,block,cml_lattice__shuffled,0.990832013580464,1.0222958241926692,1.0084547333668952,pooled,1.0177857795720082,fixed,1.0317549394659824,chaos,12922,False,1.0104,0,0.014498857738958164,94.6
16,fixed+pooled,0.6,random,cml_lattice__shuffled,0.9996238052137251,1.0372965188874481,1.0182247210227213,pooled,1.0186079160099826,fixed,1.0376868912857355,chaos,12922,False,1.0104,0,0.014498857738958164,94.6
16,fixed+attention,0.3,random,cml_lattice__shuffled,0.9967818974956801,1.0515778325360503,1.0131712151541985,attention,1.0164422304414786,fixed,1.0549728432850152,chaos,12986,False,0.9687,0,0.014502029230987484,109.9
16,fixed+attention,0.3,block,cml_lattice__shuffled,0.9908526617443573,1.0452125337700011,1.004050439130703,attention,1.0133196164232041,fixed,1.054861710650245,chaos,12986,False,0.9687,0,0.014502029230987484,109.9
16,fixed+attention,0.6,random,cml_lattice__shuffled,0.9996312001644694,1.0587099439609222,1.0135609917416846,attention,1.013934930777394,fixed,1.0591005400659088,chaos,12986,False,0.9687,0,0.014502029230987484,109.9
16,fixed+spectral,0.3,random,cml_lattice__shuffled,0.9969172322367825,1.0398427088444877,1.0136016136963502,spectral,1.0167359745824966,fixed,1.0430582150851113,chaos,12613,False,0.9687,0,0.014497893523763527,83.5
16,fixed+spectral,0.3,block,cml_lattice__shuffled,0.9909606604669327,1.0344655705944066,1.004939736962816,spectral,1.0141065907594116,fixed,1.0439017529787458,chaos,12613,False,0.9687,0,0.014497893523763527,83.5
16,fixed+spectral,0.6,random,cml_lattice__shuffled,0.9996177913895024,1.0429087384487699,1.0141424178836134,spectral,1.0145301800540398,fixed,1.0433074995584979,chaos,12613,False,0.9687,0,0.014497893523763527,83.5
16,fixed+tokenmix,0.3,random,cml_lattice__shuffled,0.9968996213684065,1.0338322456344184,1.011084110953423,tokenmix,1.014228603643711,fixed,1.0370474854984055,chaos,12936,False,1.2734,0,0.014496196061372757,116.3
16,fixed+tokenmix,0.3,block,cml_lattice__shuffled,0.9910544014675559,1.0284749377600528,1.0038040038523477,tokenmix,1.0128646846892686,fixed,1.037758306947716,chaos,12936,False,1.2734,0,0.014496196061372757,116.3
16,fixed+tokenmix,0.6,random,cml_lattice__shuffled,0.9997791207254371,1.0369785436384393,1.012451897765217,tokenmix,1.0126755768119908,fixed,1.037207641309823,chaos,12936,False,1.2734,0,0.014496196061372757,116.3
16,graph+none,0.3,random,cml_lattice__shuffled,0.9967074176932961,nan,0.9967074176932961,none,1.0,graph,nan,chaos,12979,False,1.7734,0,0.014491562985561111,91.6
16,graph+none,0.3,block,cml_lattice__shuffled,0.9910429914680138,nan,0.9910429914680138,none,1.0,graph,nan,chaos,12979,False,1.7734,0,0.014491562985561111,91.6
16,graph+none,0.6,random,cml_lattice__shuffled,0.9994876643850655,nan,0.9994876643850655,none,1.0,graph,nan,chaos,12979,False,1.7734,0,0.014491562985561111,91.6
16,graph+pooled,0.3,random,cml_lattice__shuffled,0.996692643944987,1.7955201880197962,1.0180225789320956,pooled,1.021400714770687,graph,1.8014783182436138,chaos,13131,False,1.0547,0,0.014493456406688148,100.3
16,graph+pooled,0.3,block,cml_lattice__shuffled,0.9910048230252855,1.7871464311056813,1.0105306766374944,pooled,1.019703086360974,graph,1.8033680458284533,chaos,13131,False,1.0547,0,0.014493456406688148,100.3
16,graph+pooled,0.6,random,cml_lattice__shuffled,0.999479958649231,1.7723707661293924,1.0189143630917248,pooled,1.019444516395065,graph,1.7732929517913512,chaos,13131,False,1.0547,0,0.014493456406688148,100.3
16,graph+attention,0.3,random,cml_lattice__shuffled,0.9966283253969367,1.2984489921121711,1.019605040609529,attention,1.023054447307065,graph,1.3028417505543257,chaos,14030,False,0.9844,0,0.01449155363000252,112.0
16,graph+attention,0.3,block,cml_lattice__shuffled,0.9908023477202441,1.2886629882755487,1.013910866083066,attention,1.02332303553377,graph,1.3006256911286673,chaos,14030,False,0.9844,0,0.01449155363000252,112.0
16,graph+attention,0.6,random,cml_lattice__shuffled,0.9994714951280472,1.3614909019825296,1.021295100951857,attention,1.0218351458047472,graph,1.3622108370465356,chaos,14030,False,0.9844,0,0.01449155363000252,112.0
16,graph+spectral,0.3,random,cml_lattice__shuffled,0.9969067990031439,1.1825903219851557,1.0108367815512018,spectral,1.0139732044780787,graph,1.186259661552801,chaos,12992,False,1.0078,0,0.014491903045299378,88.1
16,graph+spectral,0.3,block,cml_lattice__shuffled,0.9910529953636257,1.1779172095266681,1.003665614107508,spectral,1.0127264826430948,graph,1.1885511824667665,chaos,12992,False,1.0078,0,0.014491903045299378,88.1
16,graph+spectral,0.6,random,cml_lattice__shuffled,0.9995635243009204,1.1855329130966832,1.012130753205206,spectral,1.0125727165895482,graph,1.1860505953594365,chaos,12992,False,1.0078,0,0.014491903045299378,88.1
8,graph+tokenmix,0.3,random,cml_lattice__shuffled,0.9872700592752833,1.0704284428355102,1.0402222260344516,tokenmix,1.0536349363192867,graph,1.0842306345451924,chaos,13080,False,1.3594,0,0.013745043892413378,124.7
8,graph+tokenmix,0.3,block,cml_lattice__shuffled,0.9815188503519613,1.1195210323544522,1.0291741634973846,tokenmix,1.048552621407459,graph,1.1406006435362956,chaos,13080,False,1.3594,0,0.013745043892413378,124.7
8,graph+tokenmix,0.6,random,cml_lattice__shuffled,0.9976277097900403,1.0565924319644522,1.0383857211007712,tokenmix,1.0408549310637218,graph,1.0591049362360048,chaos,13080,False,1.3594,0,0.013745043892413378,124.7
8,depthwise+none,0.3,random,cml_lattice__shuffled,0.9981758297900291,nan,0.9981758297900291,none,1.0,depthwise,nan,chaos,12948,False,3.0703,0,0.014591053805568,102.2
8,depthwise+none,0.3,block,cml_lattice__shuffled,0.9979947814042383,nan,0.9979947814042383,none,1.0,depthwise,nan,chaos,12948,False,3.0703,0,0.014591053805568,102.2
16,depthwise+none,0.6,random,cml_lattice__shuffled,1.002055197469474,nan,1.002055197469474,none,1.0,depthwise,nan,chaos,12948,False,3.0703,0,0.014591053805568,102.2
16,depthwise+pooled,0.3,random,cml_lattice__shuffled,0.9971900555388157,1.1468291485735056,0.998147811581023,pooled,1.0009604548670412,depthwise,1.1500607554232325,chaos,12937,False,1.1458,0,0.014548210300166498,101.6
16,depthwise+pooled,0.3,block,cml_lattice__shuffled,0.991065436443542,1.1498583415452635,0.9917131966300559,pooled,1.000653599815607,depthwise,1.1602244405491053,chaos,12937,False,1.1458,0,0.014548210300166498,101.6
16,depthwise+pooled,0.6,random,cml_lattice__shuffled,1.0000139835375568,1.1321247252017743,1.0006705565650866,pooled,1.0006565638464446,depthwise,1.1321088943145323,chaos,12937,False,1.1458,0,0.014548210300166498,101.6
8,depthwise+attention,0.3,random,cml_lattice__shuffled,0.9977677254372799,1.1610878263338964,1.000875244258817,attention,1.0031144711763202,depthwise,1.163685491856374,chaos,12914,False,1.0234,0,0.014547552574764599,116.8
16,depthwise+attention,0.3,block,cml_lattice__shuffled,0.9928715883137613,1.0794429254603828,1.0021903775444643,attention,1.0093856943238042,depthwise,1.0871928839193088,chaos,12914,False,1.0234,0,0.014547552574764599,116.8
8,depthwise+attention,0.6,random,cml_lattice__shuffled,1.001521366137452,1.1550020296445693,1.0056684738318369,attention,1.0041408080092977,depthwise,1.153247517922701,chaos,12914,False,1.0234,0,0.014547552574764599,116.8
16,depthwise+spectral,0.3,random,cml_lattice__shuffled,0.9969074479405874,1.0213455904583506,0.9987696777750429,spectral,1.0018680067425543,depthwise,1.0245139531941982,chaos,12705,False,1.05,0,0.014510997825048187,92.9
16,depthwise+spectral,0.3,block,cml_lattice__shuffled,0.9909784075625762,1.0147252132751985,0.9928681097945093,spectral,1.0019069055566823,depthwise,1.0239629900423666,chaos,12705,False,1.05,0,0.014510997825048187,92.9
16,depthwise+spectral,0.6,random,cml_lattice__shuffled,0.9995115656386722,1.0229798400355168,1.0011613090304563,spectral,1.0016505495769126,depthwise,1.0234797427099793,chaos,12705,False,1.05,0,0.014510997825048187,92.9
8,depthwise+tokenmix,0.3,random,cml_lattice__shuffled,0.998270864028678,1.1298467675541277,1.0004494472687595,tokenmix,1.0021823568317816,depthwise,1.1318038102348842,chaos,12896,False,1.6484,0,0.014508758459917524,130.1
16,depthwise+tokenmix,0.3,block,cml_lattice__shuffled,0.9915488107227284,1.0340235454309932,0.9956817116438375,tokenmix,1.0041681265474935,depthwise,1.0428367562433012,chaos,12896,False,1.6484,0,0.014508758459917524,130.1
16,depthwise+tokenmix,0.6,random,cml_lattice__shuffled,1.000425668053075,1.041975900853933,1.0045790568281985,tokenmix,1.004151621562456,depthwise,1.041532553719577,chaos,12896,False,1.6484,0,0.014508758459917524,130.1
16,gru+none,0.3,random,cml_lattice__shuffled,0.9967215341099062,nan,0.9967215341099062,none,1.0,gru,nan,chaos,13076,False,2.0375,0,0.014501179737800901,118.5
16,gru+none,0.3,block,cml_lattice__shuffled,0.9909807205035808,nan,0.9909807205035808,none,1.0,gru,nan,chaos,13076,False,2.0375,0,0.014501179737800901,118.5
16,gru+none,0.6,random,cml_lattice__shuffled,0.9995606622600279,nan,0.9995606622600279,none,1.0,gru,nan,chaos,13076,False,2.0375,0,0.014501179737800901,118.5
16,gru+pooled,0.3,random,cml_lattice__shuffled,0.9965021643225185,1.0192455664217719,1.0184317444080042,pooled,1.0220065554001028,gru,1.0228232340214893,chaos,13056,False,0.9922,0,0.014503000007772987,116.2
16,gru+pooled,0.3,block,cml_lattice__shuffled,0.990950899538114,1.0127415898091225,1.011113226116235,pooled,1.020346443590211,gru,1.0219896770679207,chaos,13056,False,0.9922,0,0.014503000007772987,116.2
16,gru+pooled,0.6,random,cml_lattice__shuffled,0.9994467286118608,1.0224690575563118,1.019630629694392,pooled,1.0201950744394,gru,1.023035073591593,chaos,13056,False,0.9922,0,0.014503000007772987,116.2
16,gru+attention,0.3,random,cml_lattice__shuffled,0.9968256177296688,1.0171661031354406,1.0126979190702439,attention,1.0159228465423322,gru,1.0204052594997493,chaos,13007,False,0.9141,0,0.014499158344485542,132.3
16,gru+attention,0.3,block,cml_lattice__shuffled,0.9908831913976703,1.0110924784019264,1.003738344699568,attention,1.0129734295762602,gru,1.0203952263795597,chaos,13007,False,0.9141,0,0.014499158344485542,132.3
16,gru+attention,0.6,random,cml_lattice__shuffled,0.9995002126030168,1.021790163470935,1.0130804979963965,attention,1.0135870760427477,gru,1.0223010966749753,chaos,13007,False,0.9141,0,0.014499158344485542,132.3
16,gru+spectral,0.3,random,cml_lattice__shuffled,0.9967010485846172,1.1192010940255506,1.0301576107312997,spectral,1.0335672990353457,gru,1.1229055047297198,chaos,12937,False,0.9609,0,0.014506181702017784,108.2
16,gru+spectral,0.3,block,cml_lattice__shuffled,0.9910940562141259,1.1143613639147478,1.0213821169039532,spectral,1.030560228365736,gru,1.124374984319339,chaos,12937,False,0.9609,0,0.014506181702017784,108.2
16,gru+spectral,0.6,random,cml_lattice__shuffled,0.9995471666829284,1.1223497234857531,1.030150359852759,spectral,1.0306170575935798,gru,1.122858191085023,chaos,12937,False,0.9609,0,0.014506181702017784,108.2
16,gru+tokenmix,0.3,random,cml_lattice__shuffled,0.9926388334616957,1.1655072446422952,1.0371935487807666,tokenmix,1.0448851221785191,gru,1.1741503609905568,chaos,12899,False,1.3437,0,0.01434731762856245,144.9
16,gru+tokenmix,0.3,block,cml_lattice__shuffled,0.9894608474972078,1.1852984661832933,1.0232226048960245,tokenmix,1.0341213676965748,gru,1.1979235653249414,chaos,12899,False,1.3437,0,0.01434731762856245,144.9
16,gru+tokenmix,0.6,random,cml_lattice__shuffled,0.9973171729774465,1.1519611075882998,1.0347758989850895,tokenmix,1.0375594916267326,gru,1.155059933590806,chaos,12899,False,1.3437,0,0.01434731762856245,144.9
