coverage,coverage_def,dim,err10_knn,err10_model,err10_plain,err_final_knn,err_final_model,err_final_plain,gap,knn_k,knn_lookback,knn_val_rmse,knn_weighted,lyap_max,n_params,n_train,nn_dist,ratio_vs_plain,ratio_vs_tuned,seed,system,train_loss,train_s,train_spread,tuning_gain,vpt_knn,vpt_model,vpt_plain
0.009441924979643425,median_nn_over_mean_pairwise,3,0.07895273648440165,0.037451147441072724,0.1152050554073162,1.1548528740487773,1.4272526546278705,1.3675607071420486,2000,4,2,0.731926,False,0.6324054000339867,9987,4000,0.019564528991037416,1.5789473684210527,0.9090909090909091,2,Thomas,1.024218719110433e-05,11.4,2.0720911290036828,1.736842105263158,33.0,30.0,19.0
0.008005744908366199,median_nn_over_mean_pairwise,3,0.10695561969588165,0.022223404518174193,0.11740010922124698,1.0735516660363893,1.4885311616601196,1.395443416093389,2000,4,4,0.634103,False,0.6324054000339867,9987,8000,0.016495390514907924,2.217391304347826,2.125,1,Thomas,4.9313182701983295e-06,23.4,2.060444181486452,1.0434782608695652,24.0,51.0,23.0
0.1854175555722133,median_nn_over_mean_pairwise,3,1.0826447599977935,0.11082145119807928,1.0791924606800904,1.3391113316258656,0.6295268314183139,1.333308783685506,2000,2,1,1.210211,True,0.13489555530106362,9987,250,0.4136196911997262,75000000000.00002,75000000000.00002,0,Aizawa,4.564342032199603e-06,1.0,2.2307471907029677,0.0,0.0,75.00000000000001,0.0
0.19710224668545923,median_nn_over_mean_pairwise,3,1.1254511838754402,0.10581206256750006,1.1291472063074524,1.328282740863933,1.0422893962928539,1.3358311697816296,2000,2,1,1.210211,True,0.13489555530106362,9987,250,0.44108123143870914,27999999999.999996,27999999999.999996,2,Aizawa,2.8241921677454594e-06,0.8,2.2378295471314327,0.0,0.0,27.999999999999996,0.0
0.09688273665206958,median_nn_over_mean_pairwise,3,0.23227631216175718,0.03441639727694756,0.25349464215292955,0.5248799137103308,1.0787781639993606,0.5725304390610774,2000,16,1,0.653825,True,0.13489555530106362,9987,500,0.21813530752088703,1.8448275862068968,1.7540983606557379,1,Aizawa,6.6739790246012165e-06,1.5,2.251539490510741,1.0517241379310345,61.0,107.00000000000001,58.0
0.031988026505202084,median_nn_over_mean_pairwise,3,0.09100151866436505,0.020152636956772774,0.10412427319740912,0.21021154799341898,0.3227683247536481,0.23354349937962135,2000,16,4,0.323608,True,0.13489555530106362,9987,1000,0.07309556634939068,1.0,1.0,0,Aizawa,2.7016157170188713e-06,2.9,2.28509146500499,1.0,200.0,200.0,200.0
0.03393271033696116,median_nn_over_mean_pairwise,3,0.08395129279627515,0.015272492668653333,0.11583435071799206,0.19979224115137303,0.2710368960115414,0.1980674229632056,2000,16,4,0.323608,True,0.13489555530106362,9987,1000,0.07708167445125588,1.0,1.0,2,Aizawa,2.2938759250357655e-06,3.1,2.2716038207916087,1.0,200.0,200.0,200.0
0.019168490722072145,median_nn_over_mean_pairwise,3,0.09088006428774409,0.009782072774658984,0.09575509631159344,0.08078695554217404,0.1408222232515637,0.10769539911746445,2000,4,8,0.184115,True,0.13489555530106362,9987,2000,0.04495997029074386,1.0,1.0,1,Aizawa,9.621047028055603e-07,6.0,2.345514362222234,1.0,200.0,200.0,200.0
0.01716787032855246,median_nn_over_mean_pairwise,3,0.022857365108592407,0.0077177011340738375,0.029086876377056106,0.06730436446808179,0.08839953597091332,0.08788405619757617,2000,2,8,0.095992,False,0.13489555530106362,9987,4000,0.03841262983094591,1.0,1.0,0,Aizawa,5.08640085883208e-07,11.8,2.2374720390950635,1.0,200.0,200.0,200.0
0.017176889184099615,median_nn_over_mean_pairwise,3,0.021961604604380274,0.0061778282384276784,0.03514040386562719,0.06737967005381895,0.08875562578309112,0.09111897553734848,2000,2,8,0.095992,False,0.13489555530106362,9987,4000,0.03796414229575946,1.0,1.0,2,Aizawa,4.3675759794466775e-07,11.7,2.210187298111132,1.0,200.0,200.0,200.0
