arch,dataset,frac_affected_final,frac_affected_step1,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1,scale,seed,steps_to_cover
A1_local,natural_patches_16x16,0.390625,0.03515625,0.0352;0.0938;0.0977;0.1328;0.1484;0.1484;0.1641;0.1719;0.1875;0.2188;0.2344;0.2383;0.2461;0.2539;0.2539;0.2773;0.2852;0.2891;0.2930;0.3047;0.3086;0.3164;0.3281;0.3359;0.3438;0.3477;0.3555;0.3672;0.3789;0.3867;0.3867;0.3906,0.0,0.0,False,1.0,0.9707784848444995,image,256,13088,0.29542789284935916,0.29542789284935916,0.35865259591958426,0.3481722236523605,True,1;2;2;3;3;3;3;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;6;6;6;6;6;6;6;6;6;6,1.0,0.7305,1,nan
A2_pooled,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.11123126599155334,0.10743425904800741,True,1.2471267617495854,2.5829432671038894,image,256,13016,0.3846529586607798,0.30843132427144204,0.4074070711754016,1.0523093514630186,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,0,1
A2_pooled,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.7247166146371768,0.7018494492132501,True,2.2180711483199382,2.1028638852330235,image,256,13016,0.6524072372008749,0.29413269168350886,0.3167906614537029,0.666167641150073,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6016,2,1
A3_attentive,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,2.8435941148147976,2.466516203385225,True,8.865234326995942,1.8553867991188282,image,256,13016,2.599176950362234,0.293187619694085,0.4106198390642347,0.7618586288560788,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.543,1,1
A4_interleaved,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1220543972519045,0.11561758207504022,True,1.095160773370661,1.960499557374175,image,256,12949,0.2544089940254098,0.2323028729767188,0.27164785481180265,0.5325654991201832,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,0,1
A4_interleaved,natural_patches_16x16,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.06905425198265137,0.08215844866974442,True,0.9996035260956547,1.0132249174976102,image,256,12949,0.24773882676779183,0.24783708770559604,0.41896293734054413,0.42450368762142926,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.5742,2,1
A1_local,text_chars,0.21875,0.046875,0.0469;0.0781;0.1094;0.1406;0.1562;0.1719;0.1875;0.1875;0.2031;0.2031;0.2031;0.2031;0.1875;0.1875;0.2031;0.2031;0.2188;0.2188;0.2188;0.2188;0.2188;0.2344;0.2344;0.2344;0.2344;0.2188;0.2188;0.2188;0.2188;0.2188;0.2188;0.2188,0.0,0.0,False,1.0,1.0349863455904014,text,64,13215,0.9884631723058288,0.9884631723058288,0.9987296826027668,1.033671584429699,True,1;2;3;4;5;5;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,1.0,0.7422,1,nan
A2_pooled,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.14607662878197303,0.14006730250588356,True,1.000496533279352,1.064602414703163,text,64,13046,0.9807313466762642,0.9802446225992377,0.9807846615272371,1.044145718965721,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,0,1
A2_pooled,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.18007318514098902,0.16135007263277326,True,0.9999135589494013,1.1120686236921156,text,64,13046,0.9887663882135239,0.9888518656076736,0.9935690701290746,1.104916988361495,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.6133,2,1
A3_attentive,text_chars,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.5114635938881551,0.5210743449122902,True,1.1459495331755216,1.1055888587696434,text,64,13163,1.134301036471653,0.9898350700736449,1.0013513620800736,1.1070829096295365,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.5547,1,1
