arch,dataset,decay_per_cell,frac_affected_final__thresholded,frac_affected_step1__thresholded,frac_curve,global_share_final,global_share_mean,has_global,knockout_ratio,lightcone_leak_final,lightcone_leak_step1,memory_ratio,modality,n_cells,n_params,nrmse_global_off,nrmse_global_on,nrmse_intact,nrmse_wiped,ordered,radius_curve,radius_step1__thresholded,scale,seed,steps_to_cover__thresholded
A6_graph,tabular_breastcancer,0.025640839450641426,1.0,0.1,0.1000;0.1667;0.2333;0.3000;0.3667;0.4333;0.5000;0.5667;0.6333;0.7000;0.7667;0.8333;0.9000;0.9667;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.7297037396156858,tabular,30,13108,0.9078733358004817,0.9078733358004817,1.3030427736345054,0.9508351848002942,False,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,1.0,1.0375,0,15
A6_graph,tabular_breastcancer,0.0759061385896746,1.0,0.1,0.1000;0.1667;0.2333;0.3000;0.3667;0.4333;0.5000;0.5667;0.6333;0.7000;0.7667;0.8333;0.9000;0.9667;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.5790062674494172,tabular,30,13108,0.9552046572388591,0.9552046572388591,2.073874772734834,1.2007864913187045,False,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,1.0,1.0375,2,15
A7_recurrent,tabular_breastcancer,0.12582828589599973,1.0,0.1,0.1000;0.1667;0.2333;0.3000;0.3667;0.4333;0.5000;0.5667;0.6333;0.7000;0.7667;0.8333;0.8667;0.9000;0.9667;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.9858733347649096,tabular,30,13038,0.8485831347505677,0.8485831347505677,0.8614631569291465,0.8492935552988443,False,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,1.0,2.6146,1,16
A8_spectral,tabular_breastcancer,0.299755282207001,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.1402400194237152,0.13784393915903254,True,1.2061636020984483,0.0,0.051339233514843194,0.6741164299649174,tabular,30,13835,0.9470483306137278,0.7851740252865206,1.1974925417231466,0.8072493971360224,False,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,15.0,0.8036,0,1
A8_spectral,tabular_breastcancer,0.416502406332074,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.10787408682917554,0.14925127069813576,True,1.1796856070510557,0.0,0.1268945237649606,0.8738371104653186,tabular,30,13835,0.9496434966092768,0.8049971034089061,0.943329605537201,0.8243164167190166,False,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,15.0,0.8036,2,1
A5_transformer,multitone_signal,0.2733001483414206,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,1.3370364917118431,1.1464349495839379,True,2.801801046682218,0.0,0.07541698114420745,1.006284607294982,signal,64,14479,1.148662832710563,0.409973018630557,0.45890084755444044,0.46178485916865447,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.9875,1,1
A6_graph,multitone_signal,0.2844062626992089,0.453125,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2344;0.2656;0.2969;0.2969;0.3281;0.3438;0.3750;0.3750;0.4062;0.4062;0.4375;0.4375;0.4375;0.4375;0.4531;0.4531;0.4688;0.4531;0.4531;0.4531;0.4688;0.4688;0.4688;0.4688;0.4531;0.4531,0.0,0.0,False,1.0,0.0,0.0,0.4345192042581735,signal,64,13108,0.4441806037015412,0.4441806037015412,1.1910098259768462,0.5175166418471249,True,1;2;3;4;5;6;7;8;9;9;10;11;12;12;13;13;14;14;14;14;14;14;15;14;14;14;15;15;15;15;15;15,1.0,1.0375,0,nan
A6_graph,multitone_signal,0.23172587079297835,0.546875,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2344;0.2656;0.2969;0.3281;0.3594;0.3906;0.4062;0.4375;0.4531;0.4688;0.4844;0.5000;0.5000;0.5312;0.5312;0.5469;0.5625;0.5625;0.5625;0.5469;0.5312;0.5156;0.5469;0.5469;0.5625;0.5469,0.0,0.0,False,1.0,0.0,0.0,0.7585216466193194,signal,64,13108,0.45500983414386,0.45500983414386,1.0212867454430832,0.7746681038239732,True,1;2;3;4;5;6;7;8;9;10;11;12;13;14;14;15;15;16;16;17;17;17;18;18;18;18;17;16;17;17;18;17,1.0,1.0375,2,nan
A7_recurrent,multitone_signal,0.20626441840768106,0.515625,0.046875,0.0469;0.0781;0.1094;0.1406;0.1719;0.2031;0.2344;0.2656;0.2969;0.3281;0.3281;0.3438;0.3750;0.3594;0.3906;0.3906;0.4062;0.4062;0.4219;0.4219;0.4375;0.4375;0.4375;0.4531;0.4688;0.4688;0.4844;0.5000;0.5000;0.5000;0.5000;0.5156,0.0,0.0,False,1.0,0.0,0.0,0.8216536367762209,signal,64,13038,0.46246411632024026,0.46246411632024026,0.7367022165641793,0.6053140554610611,True,1;2;3;4;5;6;7;8;9;10;11;11;12;11;12;12;13;13;13;13;14;14;14;15;15;15;16;16;16;16;16;16,1.0,2.6146,1,nan
A8_spectral,multitone_signal,0.3137354640240214,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.11302242038843521,0.0980334035788051,True,1.0285269695146333,0.0,0.030171211750226804,1.23735621970002,signal,64,13835,0.4970067414790426,0.4832218854830636,0.788834728494214,0.9760695576176923,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.8036,0,1
A8_spectral,multitone_signal,0.04534031324906521,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.16021857977975687,0.12730774190529295,True,1.0563216997654639,0.0,0.034218304507228556,0.7202080566049864,signal,64,13835,0.49155657554366666,0.4653474179814799,0.8076460693708651,0.5816732060462468,True,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,32.0,0.8036,2,1
A5_transformer,gray_scott_16x16,0.4994237174253646,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.8502530321581888,0.7529893541981634,True,9.092890224300437,0.0,0.022090502950962997,1.1764727928965268,pde,256,13039,0.6470586693992157,0.07116094590804294,0.19096861084941205,0.2246693749615778,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.9766,1,1
A6_graph,gray_scott_16x16,0.8877590930800529,0.6015625,0.01953125,0.0195;0.0508;0.0977;0.1523;0.1602;0.1836;0.2109;0.2227;0.2500;0.2812;0.2930;0.2930;0.3203;0.3320;0.3398;0.3516;0.3672;0.3828;0.4023;0.4141;0.4258;0.4609;0.4844;0.4961;0.5156;0.5312;0.5508;0.5625;0.5664;0.5742;0.5938;0.6016,0.0,0.0,False,1.0,0.0,0.0,0.8437169762176722,pde,256,13108,0.09877553138875088,0.09877553138875088,0.49103932185671273,0.41429821184092197,True,1;2;3;4;4;4;4;5;5;5;5;5;6;6;6;6;6;6;6;6;6;7;7;7;7;8;8;8;8;8;8;8,1.0,1.0375,0,nan
A6_graph,gray_scott_16x16,0.46530927063877664,1.0,0.01953125,0.0195;0.0508;0.0977;0.1602;0.2383;0.2969;0.3516;0.4180;0.4648;0.5391;0.5938;0.6328;0.6562;0.7227;0.7578;0.7812;0.8242;0.8555;0.8711;0.8984;0.9297;0.9453;0.9453;0.9688;0.9844;0.9922;0.9961;0.9961;0.9961;0.9961;0.9961;1.0000,0.0,0.0,False,1.0,0.0,0.0,0.28496121090851384,pde,256,13108,0.07439135400166447,0.07439135400166447,0.2741393667726476,0.07811908591322686,True,1;2;3;4;5;5;6;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,1.0,1.0375,2,26
A7_recurrent,gray_scott_16x16,0.4046347219464902,0.984375,0.03515625,0.0352;0.0977;0.1914;0.3125;0.3867;0.4375;0.4961;0.5312;0.5547;0.6367;0.6875;0.7109;0.7383;0.7852;0.8047;0.8438;0.8711;0.8828;0.9141;0.9297;0.9414;0.9453;0.9531;0.9609;0.9648;0.9688;0.9727;0.9727;0.9766;0.9766;0.9805;0.9844,0.0,0.0,False,1.0,0.0,0.0,1.558471959801217,pde,256,13020,0.06936074253358981,0.06936074253358981,0.06846867467623188,0.10670650960765907,True,1;2;3;4;5;5;6;6;7;7;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,1.0,2.2396,1,nan
A8_spectral,gray_scott_16x16,0.39808006641360155,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.0685539429285279,0.08085270623656775,True,1.1120629983293489,0.0,0.04781658446048192,0.5887180238791441,pde,256,13016,0.16430556841583516,0.14774843571153007,1.434926572561531,0.8447671362100977,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6563,0,1
A8_spectral,gray_scott_16x16,0.2425738922504837,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.09055835928342465,0.10426674543620873,True,0.8517494090098577,0.0,0.06188015619110155,0.2096468596173062,pde,256,13016,0.17305305035949406,0.20317366649031773,2.3852773642229375,0.5000659087255843,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.6563,2,1
A5_transformer,game_of_life_16x16,0.5549062294442795,1.0,1.0,1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000;1.0000,0.3228776753773146,0.3502833953255228,True,1.04893063024727,0.0,0.02602093115673147,0.9961968629902439,ca,256,13039,1.005751556647323,0.9588351485266777,0.9677535924283147,0.9640730929246262,True,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,8.0,0.9766,1,1
