budget,corr_dim_pub,density_kl,dim,diverged,epochs,final_train_loss,kaplan_yorke_dim,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,seed,smape_1,smape_all,spectrum_error,system,vpt_lyap,vpt_steps,wall_s
100000,1.7987707234207353,8.901008718529006,3,False,200,1.1164960225869436e-05,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,500,0.011410769493553895,2,0.020185243572217085,0.8268191610439484,2.110900861688375,Chua,0.42025695294771315,24.0,3.88
1000,1.7987707234207353,2.3906233225356117,3,False,200,6.2930717576819e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,2000,0.003065694074656326,0,0.00818786485752898,0.4228522659626682,0.27132288991043324,Chua,1.9086669946375308,109.0,4.67
1000,1.7987707234207353,2.3521062465738285,3,False,200,5.369456273911055e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,2000,0.002880084131259494,1,0.007245847684464524,0.4447831644664139,1.0092090436773289,Chua,1.926177701010352,110.0,4.91
1000,1.7987707234207353,2.56385725719113,3,False,200,7.598316093208268e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,2000,0.0032713407781654828,2,0.006651082097105046,0.5887690903532468,0.8036983567355803,Chua,1.2257494460974967,70.0,4.79
2200,1.7987707234207353,0.16312844112979275,3,False,200,2.685347082660883e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,2000,0.0022989569673111283,0,0.005901792340881473,0.3724478709880214,2.4363202473457597,Chua,1.7335599309093168,99.0,5.34
2200,1.7987707234207353,0.09166934973821698,3,False,200,2.4120982161548453e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,2000,0.0020938321739888822,1,0.006541012619319968,0.31700677109914227,0.9094057648060434,Chua,2.15381688385703,123.00000000000001,4.76
2200,1.7987707234207353,0.2705909046977781,3,False,200,3.895679979905253e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,2000,0.0026194204593935097,2,0.008548867740348461,0.4409642815946277,0.37595888136870137,Chua,1.698538518163674,97.0,5.23
4600,1.7987707234207353,0.22365857189896352,3,False,200,1.8188848089266685e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,2000,0.0023145899586923687,0,0.004847239416204646,0.40141024661786145,0.31807264110951455,Chua,1.050642382369283,60.0,5.63
4600,1.7987707234207353,0.24846860642592472,3,False,200,2.269459055241896e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,2000,0.002056678988728534,1,0.00543042550824617,0.3357818369332795,0.5557311198513513,Chua,2.118795471111387,121.0,10.01
4600,1.7987707234207353,2.3283374637593615,3,False,200,3.8862147466716125e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,2000,0.002679715852273385,2,0.006060930703652164,0.45321916191907596,0.49555083259424754,Chua,1.8036027564006023,103.0,5.0
10000,1.7987707234207353,0.27560621996514306,3,False,200,2.4211425788962516e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,2000,0.002539167580339446,0,0.005561294035708181,0.4127835392627437,0.5022267310023126,Chua,1.4708993353169961,84.0,6.21
10000,1.7987707234207353,0.16160914178958066,3,False,200,3.372384957401664e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,2000,0.0024109789084823057,1,0.006240801628879695,0.345285820316859,0.4916214304123884,Chua,2.293902534839601,131.0,6.8
10000,1.7987707234207353,0.16264115825255757,3,False,200,2.344292814086657e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,2000,0.002132099312798534,2,0.004545926619478753,0.34333363206212414,0.6518885559468809,Chua,1.838624169146245,105.0,6.59
22000,1.7987707234207353,0.128596827914396,3,False,200,2.5287131993536606e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,2000,0.0028278708328790645,0,0.006642904244423685,0.48564512778236063,0.6944791702808604,Chua,0.9455781441323546,54.0,6.79
22000,1.7987707234207353,0.027813026718692374,3,False,200,1.6266391266981373e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,2000,0.001778606065107455,1,0.0053649841120887295,0.2624816279432503,0.16815478905848982,Chua,2.101284764738566,120.0,7.79
22000,1.7987707234207353,0.1467790298616011,3,False,200,2.2556303956662307e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,2000,0.0020485619327831176,2,0.004013788285814593,0.3197273090158314,0.8542893469129998,Chua,1.9962205265016375,114.0,10.22
46000,1.7987707234207353,2.387964407339512,3,False,200,2.765919996818411e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,2000,0.0022163717497322554,0,0.004084963674523029,0.4646457369000217,0.19976726578927642,Chua,1.7685813436549596,101.0,9.28
46000,1.7987707234207353,0.14735321965651008,3,False,200,2.6006810549006332e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,2000,0.0020366389238308615,1,0.006240508080195065,0.35676829248677144,0.6865190813277259,Chua,2.118795471111387,121.0,9.54
46000,1.7987707234207353,2.2885437855437774,3,False,200,2.9534227469412142e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,2000,0.0022703110757291423,2,0.004699374386306881,0.447748696106795,0.7413767401410771,Chua,1.873645581891888,107.0,8.62
100000,1.7987707234207353,0.13971554573082903,3,False,200,3.5262408018752467e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,2000,0.002848243414028229,0,0.006544334239988376,0.44177261005619795,0.7009824226849481,Chua,1.0156209696236402,58.00000000000001,12.45
100000,1.7987707234207353,0.05982481812770354,3,False,200,2.066437429675716e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,2000,0.002567587068230862,1,0.0066875466019433285,0.3294860956150734,1.6170332197512065,Chua,1.0681530887421042,60.99999999999999,14.23
100000,1.7987707234207353,0.29840930519323333,3,False,200,2.874524920116528e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,2000,0.0029016723098330604,2,0.011571367993863158,0.39153652144051687,1.0103461580142523,Chua,1.2082387397246754,69.0,11.51
1000,1.7987707234207353,0.02721327999419454,3,False,200,1.0551683649282495e-06,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,8000,0.0009732982041183764,0,0.001680976313792222,0.1572530610658346,0.600971919287029,Chua,3.4145877427001694,195.0,16.74
1000,1.7987707234207353,0.040791501230520576,3,False,200,9.670510248724895e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,8000,0.0008888782208484375,1,0.0014895386802379516,0.13868752474377,0.7842019151498394,Chua,3.5021412745642766,200.0,14.39
1000,1.7987707234207353,0.03521814803009583,3,False,200,8.564582280996547e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,8000,0.0008909350087181667,2,0.0014833960920008719,0.13516258855854205,0.5142201812045499,Chua,3.5021412745642766,200.0,16.29
2200,1.7987707234207353,0.04425900545393638,3,False,200,7.808388131707034e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,8000,0.0008681275138202213,0,0.0013783391738106433,0.14308462751027556,0.5916115615455552,Chua,3.5021412745642766,200.0,17.27
2200,1.7987707234207353,0.040371382446072177,3,False,200,7.532839822488314e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,8000,0.000875263046157271,1,0.001374952946201765,0.13856226967296434,0.43909384755732567,Chua,3.484630568191455,199.0,16.46
2200,1.7987707234207353,0.020445408379225427,3,False,200,9.105559838644694e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,8000,0.0009212902916191096,2,0.0014435161273073406,0.13863701927398547,0.7299463014007244,Chua,3.5021412745642766,200.0,17.54
4600,1.7987707234207353,0.06822124458722072,3,False,200,6.857472671981668e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,8000,0.0008734472101782076,0,0.0012197896188128894,0.13975769933689108,1.3241321317102541,Chua,3.5021412745642766,200.0,16.25
4600,1.7987707234207353,0.04148494912842687,3,False,200,7.239864517032402e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,8000,0.0008136324243569632,1,0.0010973901891818036,0.13184619258519606,0.3304848112230608,Chua,3.5021412745642766,200.0,19.01
4600,1.7987707234207353,0.04098536358266589,3,False,200,9.181726427414105e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,8000,0.0009279386262778237,2,0.0016560581034829036,0.1476872839166303,0.5639736308555114,Chua,3.5021412745642766,200.0,18.12
10000,1.7987707234207353,0.014889730949206923,3,False,200,7.078313299189176e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,8000,0.0007906804702822938,0,0.0011547440005586944,0.13278872323986293,0.5219978206851754,Chua,3.5021412745642766,200.0,20.12
10000,1.7987707234207353,0.03005717470713051,3,False,200,6.94895475589874e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,8000,0.0008370808693580309,1,0.001215773272784671,0.12116673219976161,1.0836128737512645,Chua,3.5021412745642766,200.0,18.9
10000,1.7987707234207353,0.03848378284938706,3,False,200,7.404561906696471e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,8000,0.0008435663102111353,2,0.0012516859515491047,0.13651971765034165,0.5341375933763871,Chua,3.5021412745642766,200.0,20.31
22000,1.7987707234207353,0.02344208525328192,3,False,200,6.99562227282513e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,8000,0.0008468962108609824,0,0.0011763130728162162,0.13291233407023437,0.8023737795337516,Chua,3.5021412745642766,200.0,23.94
22000,1.7987707234207353,0.02152876548212958,3,False,200,6.959985057619633e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,8000,0.0008549380848324699,1,0.0010746343687891068,0.15085303130768687,1.4561974257136299,Chua,3.5021412745642766,200.0,24.29
22000,1.7987707234207353,0.009923415633420446,3,False,200,6.959573097446991e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,8000,0.0008961671325631502,2,0.001225302551050597,0.13618939600430455,1.9571007429656426,Chua,3.5021412745642766,200.0,24.59
46000,1.7987707234207353,0.03056285132905556,3,False,200,7.179489568898134e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,8000,0.0008406529094343108,0,0.001325266451671718,0.13004016762161674,0.7269982124576297,Chua,3.5021412745642766,200.0,34.2
46000,1.7987707234207353,0.03801729335799498,3,False,200,7.042967877168848e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,8000,0.0008647992131639711,1,0.0012407694586578225,0.14631093771872833,0.5116258820725771,Chua,3.5021412745642766,200.0,31.43
46000,1.7987707234207353,0.02319781055715495,3,False,200,6.844906670266937e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,8000,0.0007464356776921321,2,0.0012232764512529889,0.1358513488499867,0.9434479208883372,Chua,3.3095235044632414,189.0,30.96
100000,1.7987707234207353,0.0164378283101415,3,False,200,7.334909553264879e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,8000,0.0009569027437479146,0,0.0013219479203760247,0.16131865727655656,0.45069362681202757,Chua,2.8192237260242425,161.0,46.77
100000,1.7987707234207353,0.018514805708073224,3,False,200,6.685789098810346e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,8000,0.0008484902046582149,1,0.0011685874898416527,0.13747121832235312,0.8569122963588641,Chua,3.5021412745642766,200.0,52.69
100000,1.7987707234207353,0.043486719947153786,3,False,200,6.205054583006131e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,8000,0.0008446661254066412,2,0.0010289087817436354,0.17621793667817554,0.41058762618375083,Chua,2.9417986706339923,168.0,52.01
1000,1.7987707234207353,0.00923099786951778,3,False,200,7.273669821188378e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,32000,0.00064865274343881,0,0.001645298091254652,0.09847161687360642,1.123151588149379,Chua,3.5021412745642766,200.0,55.5
1000,1.7987707234207353,0.013226421894498921,3,False,200,6.072780427075486e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,32000,0.0005703748177718354,1,0.0011594635368301527,0.0958809601861263,2.1552594829233556,Chua,3.5021412745642766,200.0,55.27
1000,1.7987707234207353,0.007981921602537809,3,False,200,5.818148072194163e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,1011,32000,0.0005572664702807682,2,0.0011002008553881977,0.08953188384903252,1.0882629045000318,Chua,3.5021412745642766,200.0,47.92
2200,1.7987707234207353,0.010989637334927653,3,False,200,5.280325572130095e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,32000,0.000579279816702237,0,0.0012470658150412967,0.08907412529767034,0.6109949304002728,Chua,3.5021412745642766,200.0,43.91
2200,1.7987707234207353,0.012564996553907594,3,False,200,5.54333134459739e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,32000,0.0005740426493212669,1,0.0010777902470604232,0.08991916785154039,0.794698926274391,Chua,3.5021412745642766,200.0,51.62
2200,1.7987707234207353,0.01629102821634399,3,False,200,5.930577071922016e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,2196,32000,0.0005846698423682064,2,0.0010918858535384104,0.08313494585622483,1.275181965438353,Chua,3.5021412745642766,200.0,44.8
4600,1.7987707234207353,0.014555152638086955,3,False,200,4.593384417148627e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,32000,0.0005240614766242103,0,0.0008175967434275003,0.08638939408498213,0.8183923108585933,Chua,3.5021412745642766,200.0,54.39
4600,1.7987707234207353,0.011441955808176973,3,False,200,4.860795195327228e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,32000,0.00054955494139625,1,0.0009687767214489225,0.08541904526664554,0.5866045173560066,Chua,3.5021412745642766,200.0,49.53
4600,1.7987707234207353,0.015789373249468743,3,False,200,5.263427390218567e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,4611,32000,0.000567854534114097,2,0.0010216656541910628,0.08635781787478915,1.5453290920753597,Chua,3.5021412745642766,200.0,45.97
10000,1.7987707234207353,0.03385903642930665,3,False,200,4.7658500284342155e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,32000,0.0005418880221251154,0,0.0009733822286768443,0.0875903538523063,0.242976261198975,Chua,3.5021412745642766,200.0,54.02
10000,1.7987707234207353,0.016679401696113302,3,False,200,4.614917852450162e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,32000,0.0005137063347329242,1,0.0008723514515208849,0.08672590909555716,1.0047721282135622,Chua,3.5021412745642766,200.0,52.39
10000,1.7987707234207353,0.061198691890525264,3,False,200,3.490938387358256e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,9987,32000,0.0004539997473807239,2,0.0007103915655554544,0.07486565426481318,0.14221557799042037,Chua,3.5021412745642766,200.0,52.92
22000,1.7987707234207353,0.017292520469662096,3,False,200,3.1212744625008783e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,32000,0.0004021044518795028,0,0.0008032702385113783,0.06450014541031147,1.1344332702593636,Chua,3.5021412745642766,200.0,65.01
22000,1.7987707234207353,0.011545968346357146,3,False,200,2.6669054909689294e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,32000,0.00037952935797007836,1,0.0005800624007511,0.05069974699399505,0.5890021320650801,Chua,3.5021412745642766,200.0,64.26
22000,1.7987707234207353,0.01662426185166345,3,False,200,4.284735362034553e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,21891,32000,0.0005149793096034794,2,0.0009021294286510427,0.07679235245509528,1.196364545829509,Chua,3.5021412745642766,200.0,65.24
46000,1.7987707234207353,0.02114895360825297,3,False,200,1.3987568843276677e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,32000,0.00024997435046143426,0,0.00038133378125142914,0.03292798845121352,0.34909961289388075,Chua,3.5021412745642766,200.0,92.51
46000,1.7987707234207353,0.014417602346496321,3,False,200,5.210960162003175e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,32000,0.0005373410481703849,1,0.0008877869179922584,0.08962253722509184,1.400628203251497,Chua,3.5021412745642766,200.0,92.29
46000,1.7987707234207353,0.008948055406473638,3,False,200,3.029797561566738e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,46212,32000,0.00036375582932771566,2,0.0005720852391009964,0.06722582176875046,0.7958524259924129,Chua,3.5021412745642766,200.0,95.47
100000,1.7987707234207353,0.0671973833835647,3,False,200,3.897943506672163e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,32000,0.0004640713364537848,0,0.0010003160835827573,0.070956183802223,0.6556998554595647,Chua,3.5021412745642766,200.0,145.37
100000,1.7987707234207353,0.07019422268540544,3,False,200,2.1095922443237215e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,32000,0.0003241949914329922,1,0.0007474766659603801,0.048311207498321705,0.7455383881317802,Chua,3.5021412745642766,200.0,142.07
100000,1.7987707234207353,0.008387095147442852,3,False,200,3.196032860159903e-07,2.10727056025829,1.2301163591725595,0.017510706372821382,99843,32000,0.0004780108830178502,2,0.0006938919163286872,0.08170653548822776,1.413949093232178,Chua,3.5021412745642766,200.0,142.14
1000,1.6488268116215494,1.5115171212969731,3,False,200,0.0006654779096134007,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,500,0.032130542100903534,0,0.050437244799741356,1.2644570283444414,0.42760554772927106,Thomas,0.314242243276888,10.0,1.09
1000,1.6488268116215494,4.284887341786193,3,False,200,0.0006902688657864928,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,500,0.029602736417598235,1,0.04105265354347822,1.2675023990835568,0.6307436882612388,Thomas,0.314242243276888,10.0,1.12
1000,1.6488268116215494,3.88461625909065,3,False,200,0.0009916918184608222,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,500,0.036539973462191545,2,0.054166339500431315,1.2925166875056984,0.42328708540920407,Thomas,0.2828180189491992,9.0,1.07
2200,1.6488268116215494,0.18720088449924718,3,False,200,0.00022797970951069147,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,500,0.019536454371402414,0,0.02500677581592052,1.1680849638870223,0.5388592040250789,Thomas,0.37709069193226563,12.0,1.1
2200,1.6488268116215494,4.113264952138935,3,False,200,0.0016815663548186421,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,500,0.04323285122272273,1,0.07052350947770074,1.2927420335764468,0.4678046203689122,Thomas,0.2828180189491992,9.0,1.17
2200,1.6488268116215494,3.549378468568667,3,False,200,0.00045434641605243085,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,500,0.0233590162595828,2,0.03557461543192689,1.2356357114837384,0.5074480100928195,Thomas,0.37709069193226563,12.0,1.28
4600,1.6488268116215494,0.17026805402767664,3,False,200,0.00018962800572626292,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,500,0.01405855940793786,0,0.026881590721148308,1.2223703347176031,0.44395499217974166,Thomas,0.471363364915332,15.0,1.11
4600,1.6488268116215494,0.2942113154920336,3,False,200,0.00024893250910099595,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,500,0.016733842777521084,1,0.025418995223704624,1.1339419776761188,0.5004307638242284,Thomas,0.471363364915332,15.0,1.22
4600,1.6488268116215494,0.43313126930500473,3,False,200,0.0002477295605931431,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,500,0.017791547803253448,2,0.030645321868158767,1.2074129657676151,0.7873844951202013,Thomas,0.4399391405876432,14.0,1.42
10000,1.6488268116215494,0.07095153544288842,3,False,200,0.00017333905503619462,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,500,0.01569728588622,0,0.02852327588830993,1.1441064669337873,0.48442344555531275,Thomas,0.4399391405876432,14.0,1.39
10000,1.6488268116215494,0.18541146528463903,3,False,200,0.00013882417953573167,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,500,0.012625440653487174,1,0.02145781701801236,1.1820344605083473,0.7900356965892824,Thomas,0.5342118135707096,17.0,1.33
10000,1.6488268116215494,0.8572073174339666,3,False,200,0.0001414310361724347,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,500,0.013570508294819995,2,0.024649739147336116,1.190954723485938,0.7458772489660382,Thomas,0.5027875892430208,16.0,1.37
22000,1.6488268116215494,0.1689423996442443,3,False,200,0.00021342941315378994,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,500,0.016117730557406357,0,0.024708283654823165,1.215938551860406,0.6976044129569354,Thomas,0.4085149162599544,13.0,1.64
22000,1.6488268116215494,0.103957803710484,3,False,200,0.0001936578236054629,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,500,0.014534162538830263,1,0.027551612043051527,1.220413475611714,0.5740093297219668,Thomas,0.4085149162599544,13.0,1.66
22000,1.6488268116215494,0.18585181051128674,3,False,200,0.0002466374856885523,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,500,0.01568100213671737,2,0.03280121827647394,1.1906439099201789,0.5811784612020782,Thomas,0.4085149162599544,13.0,1.66
46000,1.6488268116215494,0.42442237652787074,3,False,200,0.0004587227103766054,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,500,0.020329049648137705,0,0.03870532169656091,1.2674958028379748,0.7779096967281856,Thomas,0.4085149162599544,13.0,2.27
46000,1.6488268116215494,0.42215353216398616,3,False,200,0.00032047713338397444,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,500,0.017147577302164825,1,0.03392942561590128,1.2698693828906207,0.38214943830350884,Thomas,0.4085149162599544,13.0,1.99
46000,1.6488268116215494,0.17139680547268185,3,False,200,0.00022857852349989117,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,500,0.019743512286771743,2,0.028916777647447395,1.2114311508517042,0.3307961240143344,Thomas,0.4399391405876432,14.0,2.19
100000,1.6488268116215494,0.9932793704567274,3,False,200,0.00028532278165221216,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,500,0.018030209478456002,0,0.03461064025891771,1.2832879810841828,0.48074164844847456,Thomas,0.4399391405876432,14.0,2.76
100000,1.6488268116215494,0.4424288279861989,3,False,200,0.0004899747795425356,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,500,0.02394997878110568,1,0.0361147985478139,1.2534665075997742,0.7325474353064941,Thomas,0.37709069193226563,12.0,2.75
100000,1.6488268116215494,0.18552875553530457,3,False,200,0.0003907026029191911,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,500,0.021428200334348325,2,0.034281578447051445,1.249302999236786,0.495161784235635,Thomas,0.37709069193226563,12.0,2.61
1000,1.6488268116215494,0.18179575165015371,3,False,200,7.082509680185467e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,2000,0.009303694548416003,0,0.02733990585632275,1.087832579913888,0.8147811669814732,Thomas,0.942726729830664,30.0,3.18
1000,1.6488268116215494,0.045964607209592924,3,False,200,7.283206132706255e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,2000,0.00821545664426806,1,0.03188728945932962,1.1015741052883286,0.7234250787120285,Thomas,0.5342118135707096,17.0,3.57
1000,1.6488268116215494,0.19691602663939434,3,False,200,7.48321361024864e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,1011,2000,0.009791987472634276,2,0.02932804887621601,1.232530924910701,1.1218384785282691,Thomas,0.5970602622260872,19.0,3.31
2200,1.6488268116215494,0.0333585392117658,3,False,200,4.726226741331629e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,2000,0.007422150402533548,0,0.027513878527888547,1.1777882431455948,0.3285506775768784,Thomas,0.9741509541583528,31.0,3.21
2200,1.6488268116215494,0.012470546663712029,3,False,200,7.640573068056256e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,2000,0.009025535187512305,1,0.02920820716007019,1.1853471943115992,0.31352290219851464,Thomas,0.5970602622260872,19.0,3.32
2200,1.6488268116215494,0.028211547538772756,3,False,200,5.5367160675814376e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,2196,2000,0.007918007926878188,2,0.028612123194988622,1.1460390602426578,0.32502860865352495,Thomas,0.628484486553776,20.0,3.28
4600,1.6488268116215494,0.046893086908475635,3,False,200,4.5039763033855704e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,2000,0.006925369292324495,0,0.02722919261744222,1.074124351030523,0.3444967409953475,Thomas,0.9113025055029752,29.0,3.41
4600,1.6488268116215494,0.011790450335197197,3,False,200,5.457777177798562e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,2000,0.007768083494663585,1,0.028040245929193963,1.1134115783956946,0.4770844092671551,Thomas,0.8484540568475976,27.0,3.37
4600,1.6488268116215494,0.0833946764639193,3,False,200,5.6694735249038786e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,4611,2000,0.008509568226286558,2,0.02509991418447922,1.1665714012095982,1.0240601672057101,Thomas,1.0369994028137304,33.0,3.5
10000,1.6488268116215494,0.05876158695183021,3,False,200,4.270312382141128e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,2000,0.007346783850598698,0,0.027595120210323825,1.1268007841202883,0.5716044641277058,Thomas,1.0684236271414191,34.0,3.9
10000,1.6488268116215494,0.029291451646571487,3,False,200,3.897208580747247e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,2000,0.006444657641820712,1,0.022809871057737675,1.0423644788728115,0.5724707786716637,Thomas,0.7541813838645313,24.0,3.94
10000,1.6488268116215494,0.10500521317173546,3,False,200,4.0551407699240374e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,9987,2000,0.007117303363435091,2,0.02609751015515337,1.149281972452645,1.3396986794972048,Thomas,0.9741509541583528,31.0,4.04
22000,1.6488268116215494,0.02801796760284318,3,False,200,4.059023727313615e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,2000,0.006696685552905337,0,0.022973466493859205,1.0609147503921101,0.9551246876431595,Thomas,1.0369994028137304,33.0,4.61
22000,1.6488268116215494,0.018893168001509135,3,False,200,3.2049003551946956e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,2000,0.006174441708043388,1,0.02267241284889183,1.1169822272683434,1.0821932680181543,Thomas,1.0055751784860416,32.0,4.54
22000,1.6488268116215494,0.10618133450542148,3,False,200,4.360566491959616e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,21891,2000,0.0070780869952255425,2,0.025782721687795093,1.0584056750168194,0.3127882033097699,Thomas,0.7541813838645313,24.0,4.61
46000,1.6488268116215494,0.01753455764797571,3,False,200,6.466128025203943e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,2000,0.008874254032813597,0,0.03215852748877512,1.123510358389507,0.34182712600616255,Thomas,0.5656360378983984,18.0,6.36
46000,1.6488268116215494,0.04835363260865125,3,False,200,3.3492679707705976e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,2000,0.006139048241934232,1,0.023262921628822292,1.0967117696172242,0.5286406225352747,Thomas,0.942726729830664,30.0,6.4
46000,1.6488268116215494,0.03161966276058666,3,False,200,4.0665542474016544e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,46212,2000,0.0066115758999257,2,0.022478781771341355,1.1005932907550946,1.1434783151645043,Thomas,0.78560560819222,25.0,6.77
100000,1.6488268116215494,0.07971155520711891,3,False,200,4.3755477614467965e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,2000,0.007102566908459939,0,0.021969270252442594,1.151005826064601,1.1066239748355253,Thomas,0.8170298325199088,26.0,9.57
100000,1.6488268116215494,0.03263107752686568,3,False,200,2.3976167605724186e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,2000,0.0054873885532579336,1,0.01838111230010198,1.1482182452019034,0.8489348370462304,Thomas,1.0055751784860416,32.0,9.33
100000,1.6488268116215494,0.058290960779695034,3,False,200,2.4548767745727672e-05,2.1271136075295507,0.6324054000339867,0.0314242243276888,99843,2000,0.004968630413356804,2,0.016547674379114148,1.1810654917849037,1.2767758731404213,Thomas,0.8798782811752864,28.0,8.79
