density_kl,dim,diverged,final_train_loss,lyap_max,lyap_time_per_step,n_params,n_train,nrmse_1,parrot_err_10,parrot_err_final,parrot_vpt_lyap,parrot_vpt_steps,persistence_err_10,persistence_err_final,persistence_vpt_lyap,persistence_vpt_steps,seed,smape_1,smape_all,spectrum_error,system,vpt_lyap,vpt_steps,wall_s
1.7500336544308148,3,False,0.0002929261580575258,0.14026545752865122,0.010449215524054402,9987,8000,0.019733200827832163,1.3190027454795976,1.6191439706474238,0.0,0.0,0.5450952463538417,1.1512474724969148,0.06269529314432641,6.0,2,0.06366576540688146,0.7024931813179356,0.5375607477699217,Duffing,0.20898431048108804,20.0,14.18
3.3114995702835777,3,False,0.0002906048186123371,0.14026545752865122,0.010449215524054402,9987,8000,0.02271574377677732,1.3190027454795976,1.6191439706474238,0.0,0.0,0.5450952463538417,1.1512474724969148,0.06269529314432641,6.0,3,0.07273207430217503,0.7199849294463858,0.9382123283287696,Duffing,0.17763666390892482,17.0,14.06
0.37649939578310493,3,False,0.0002959280825452879,0.14026545752865122,0.010449215524054402,9987,8000,0.02053476057794873,1.3190027454795976,1.6191439706474238,0.0,0.0,0.5450952463538417,1.1512474724969148,0.06269529314432641,6.0,4,0.0662320931578002,0.7030579843251427,0.5670859591684944,Duffing,0.16718744838487043,16.0,14.53
0.12431637147716079,3,False,1.1137127276015235e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.001027091650358312,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,0,0.013971277137699559,0.19838409486385564,0.8034594669665817,Hadley,0.6940674360324176,200.0,14.09
0.21447110450666282,3,False,1.1245303503528703e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.0008979115159443241,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,1,0.008463260367202142,0.1985370560083227,0.81405511984741,Hadley,0.6940674360324176,200.0,14.19
0.0782889098003277,3,False,9.924081114149884e-07,0.2386587703845738,0.003470337180162088,9987,8000,0.0009329773607212764,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,2,0.0031717477342179377,0.17568320732869702,0.4644449268854609,Hadley,0.6940674360324176,200.0,14.05
0.11662995085128013,3,False,9.316306413893471e-07,0.2386587703845738,0.003470337180162088,9987,8000,0.0008872032471828182,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,3,0.004785289330749234,0.20218014122733136,0.7400962866103984,Hadley,0.6940674360324176,200.0,14.22
0.024661389781121965,3,False,1.1415020908316364e-06,0.2386587703845738,0.003470337180162088,9987,8000,0.0010221725745574622,0.08103217028109828,0.6268700239299713,0.38520742699799176,111.0,0.5367063660841177,1.1934982244473022,0.024292360261134616,7.0,4,0.011266633412526166,0.17743915319474182,0.49501860077950144,Hadley,0.6940674360324176,200.0,14.17
0.05713444833111233,3,False,2.3331295073148794e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.003267470366702228,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,0,0.008107738341573835,0.5793319850652238,0.43073708742555955,Dadras,0.42716568359504536,32.0,13.94
0.0699858907290587,3,False,1.631119384910562e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0028359436716704173,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,1,0.017433691834271375,0.6261085035427201,0.4279606851564484,Dadras,0.5072592492691164,38.0,14.14
0.04140908749891003,3,False,1.505848759006767e-05,0.40591521049520063,0.013348927612345168,9987,8000,0.0025138828135297673,0.05988581101513831,1.3203251449787248,0.8009356567407101,60.0,1.0637959039175278,1.3362680293759874,0.026697855224690335,2.0,2,0.017315861678249205,0.5593879455970227,0.4620216571867539,Dadras,0.5072592492691164,38.0,16.33
